x,y,theta,mag,J,min_J,J3,min_J3,J9,min_J9,correlation_J_J3,correlation_J_J9,correlation_J3_J9
-3,-3,70,3.0,0.8917979329538641,0.2639767299651576,0.6632994225595417,-0.5062011368425319,-0.00725937823519552,-3.4145863843405073,0.8957903516699843,0.6910590741087033,0.9208528384766027
-3,-3,70,3.5,0.8672178938838085,0.13020402432013772,0.5895703230769068,-0.7773235482298505,-0.2165444529119308,-4.195573149469389,0.894376564169496,0.7000607876146124,0.9272185389152051
-3,-3,70,4.0,0.8427405429927679,-0.0035585384309384308,0.5154974015408461,-1.0482146766267522,-0.5329378946561489,-5.095464198171484,0.8936011943321562,0.693980102739821,0.9230967363198455
-3,-3,70,4.5,0.8183400401062407,-0.13731826753884868,0.44125045272503793,-1.3187529414768007,-0.7440372253746342,-5.8779714041008,0.8933324296639915,0.7021044709356644,0.9287713160193117
-3,-3,70,5.0,0.7939906335233097,-0.2710768657364197,0.3669207330952674,-1.5890039789419652,-0.9558221457797877,-6.660804630115809,0.8933739069185918,0.7081599328000248,0.9328318675145183
-3,-3,80,0.5,1.0149631170452111,0.9107907818224039,1.0369415360083003,0.7512308024380474,1.0195451925867203,0.06165052024760223,0.9727099467757163,0.7967299664742696,0.8617577612695413
-3,-3,80,1.0,0.9935938614233609,0.7984953605421576,0.9698763020534791,0.5683918748215423,0.8086072527753295,-0.3627234206173004,0.9547925954619313,0.6439549541666773,0.8127550906394831
-3,-3,80,1.5,0.971687375649595,0.6645153170530161,0.9029950964768745,0.29773438081542863,0.5995555618338548,-1.1722730786006899,0.9181149522002391,0.6198638490815053,0.854009000557365
-3,-3,80,2.0,0.9495637589058592,0.5305446309895099,0.8361247106424902,0.027300485758180427,0.3968684381719998,-1.9747648808367706,0.9063800927381694,0.6335696190780067,0.8771817102529295
-3,-3,80,2.5,0.9274821699810532,0.3965504832646324,0.7693091019424337,-0.24295970290299818,0.28564670166574585,-2.6731311270232365,0.9031034155103591,0.6746805081977446,0.9050460539295903
-3,-3,80,3.0,0.9056214105328875,0.2625331116463767,0.7023213328859138,-0.5134691176893313,0.09391320310734005,-3.4614369942778844,0.9022729248994183,0.6835594630341385,0.9118296498735619
-3,-3,80,3.5,0.8835844500055926,0.12849915433161002,0.635192757216532,-0.7850000645039306,-0.09797041355802011,-4.249869024755155,0.9011182292424189,0.6904150948107011,0.9169999715787136
-3,-3,80,4.0,0.8619306090344282,-0.00547359518349207,0.5679448846725272,-1.0568709354359371,-0.2899789075826915,-5.038397595022838,0.9004070718826527,0.6959722350707133,0.9208306496058497
-3,-3,80,4.5,0.8401229213322949,-0.13950461325943797,0.5014636178997182,-1.3280838072465735,-0.48208191179084103,-5.826986198577748,0.9001404782983159,0.7005517173696569,0.9234495453772215
-3,-3,80,5.0,0.8180973117950544,-0.2736005149025823,0.43334681559109056,-1.6011294249096608,-0.6742508331823472,-6.615601461663264,0.8991062135964628,0.7043904883351818,0.926410599584043
